ContractID,LocationID,LocationName,ISOBIN,LocationGroup,IsPrimary,IsTenant,InceptionDate,ExpirationDate,Street,City,SubArea2,SubArea,Area,CRESTA,PostalCode,CountryISO,Latitude,Longitude,UserGeocodeMatchLevel,GeoCoderCode,EnhancedGeoMatchLevelCode,GeocoderAccountId,BuildingValue,OtherValue,ContentsValue,TimeElementValue,DaysCovered,Currency,RiskCount,Premium,ConstructionCodeType,ConstructionCode,ConstructionOther,OccupancyCodeType,OccupancyCode,YearBuilt,NumberOfStories,GrossArea,GrossAreaUnit,BuildingHeight,BuildingHeightUnitCode,Territory,NonCatGroundUpLoss,UDF1,UDF2,UDF3,UDF4,UDF5,LocationDFID,SubAreaName,ISOConstructionCode,ISOOccupancyCode,FloorArea,FloorAreaUnitCode,FloorsOccupied,CustomFloodSOP,CustomFloodSOPType,CustomFloodZone,Defensible Space,Firewise Community Participation,FloorOfInterest,BuildingCondition,BuildingShape,Torsion,SoftStory,ShapeIrregularity,SpecialConstruction,Retrofit,ShortColumn,Ornamentation,WaterHeater,Redundancy,TallOneStory,Equipment,SealofApproval,RoofGeometry,RoofPitch,RoofCover,RoofDeck,RoofCoverAttachment,RoofDeckAttachment,RoofAnchorage,RoofAttachedStructure,RoofYearBuilt,Tank,RoofHailImpactResistance,Chimney,WallType,WallSiding,GlassType,GlassPercent,WindowProtection,ExternalDoors,BuildingExteriorOpening,BrickVeneer,FoundationConnection,FoundationType,InternalPartition,Welding,TransitionInSRC,MultiStoryHallType,LatticeType,IsValueType,ColumnBasement,ColdFormedTube,AttachedStructures,AppurtenantStructures,Pounding,TreeExposure,SmallDebris,LargeMissile,TerrainRoughness,AdjacentBuildingHeight,ProjectCompletion,ProjectPhaseCode,BasementLevelCount,BasementFinishType,CustomElevation,CustomElevationUnit,BaseFloodElevation,BaseFloodElevationUnit,FirstFloorHeight,FirstFloorHeightUnit,ServiceEquipmentProtection,WetFloodProofing,FIRMCompliance,ContentVulnerability,Certified Structures (IBHS),PPC Code,Fire Sprinklers,ContentDamageability,CargoPacking,CargoProtection,SpecieStorage,SprinklerType,SalvagePotential,LocPerils,LocLimitType,LimitBldg,LimitOther,LimitContent,LimitTime,Participation1,Participation2,DeductType,DeductBldg,DeductOther,DeductContent,DeductTime,AggregateLimitType,AggregateLimit,MinMaxDeductType,MinDeduct,MaxDeduct,AggregateDeductType,AggregateDeduct,SublimitArea,LocPerils 2,LocLimitType 2,LimitBldg 2,LimitOther 2,LimitContent 2,LimitTime 2,Participation1 2,Participation2 2,DeductType 2,DeductBldg 2,DeductOther 2,DeductContent 2,DeductTime 2,AggregateLimitType 2,AggregateLimit 2,MinMaxDeductType 2,MinDeduct 2,MaxDeduct 2,AggregateDeductType 2,AggregateDeduct 2,SublimitArea 2,LocPerils 3,LocLimitType 3,LimitBldg 3,LimitOther 3,LimitContent 3,LimitTime 3,Participation1 3,Participation2 3,DeductType 3,DeductBldg 3,DeductOther 3,DeductContent 3,DeductTime 3,AggregateLimitType 3,AggregateLimit 3,MinMaxDeductType 3,MinDeduct 3,MaxDeduct 3,AggregateDeductType 3,AggregateDeduct 3,SublimitArea 3,LocPerils 4,LocLimitType 4,LimitBldg 4,LimitOther 4,LimitContent 4,LimitTime 4,Participation1 4,Participation2 4,DeductType 4,DeductBldg 4,DeductOther 4,DeductContent 4,DeductTime 4,AggregateLimitType 4,AggregateLimit 4,MinMaxDeductType 4,MinDeduct 4,MaxDeduct 4,AggregateDeductType 4,AggregateDeduct 4,SublimitArea 4,LocPerils 5,LocLimitType 5,LimitBldg 5,LimitOther 5,LimitContent 5,LimitTime 5,Participation1 5,Participation2 5,DeductType 5,DeductBldg 5,DeductOther 5,DeductContent 5,DeductTime 5,AggregateLimitType 5,AggregateLimit 5,MinMaxDeductType 5,MinDeduct 5,MaxDeduct 5,AggregateDeductType 5,AggregateDeduct 5,SublimitArea 5,LocPerils 6,LocLimitType 6,LimitBldg 6,LimitOther 6,LimitContent 6,LimitTime 6,Participation1 6,Participation2 6,DeductType 6,DeductBldg 6,DeductOther 6,DeductContent 6,DeductTime 6,AggregateLimitType 6,AggregateLimit 6,MinMaxDeductType 6,MinDeduct 6,MaxDeduct 6,AggregateDeductType 6,AggregateDeduct 6,SublimitArea 6
490_490,490_490_7356,7356,,7356,1,0,01/01/2022,31/12/2022,3401 HILLVIEW AVE,PALO ALTO,,85,CA,,94304,US,37.401647,-122.145208,2 - STREET/PARCEL/BUILDING,RMS,,,26177000,0,10782478,0,365,USD,1,0,AIR,153,153,AIR,315,2008,2,0,SQFT,0,M,,0,,,,,,,Santa Clara,,,0,SQFT,,-999,H,0,-999,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,,-999,,-999,,0,0,0,0,0,,0,0,0,0,0,0,0,PES,N,0,0,0,0,1,1,N,0,0,0,0,N,0,N,0,0,N,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490_490,490_490_7357,7357,,7357,1,0,01/01/2022,31/12/2022,3401 HILLVIEW AVE,PALO ALTO,,85,CA,,94304,US,37.401647,-122.145208,2 - STREET/PARCEL/BUILDING,RMS,,,24504000,0,10327856,0,365,USD,1,0,AIR,153,153,AIR,315,2008,2,0,SQFT,0,M,,0,,,,,,,Santa Clara,,,0,SQFT,,-999,H,0,-999,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,,-999,,-999,,0,0,0,0,0,,0,0,0,0,0,0,0,PES,N,0,0,0,0,1,1,N,0,0,0,0,N,0,N,0,0,N,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490_490,490_490_7358,7358,,7358,1,0,01/01/2022,31/12/2022,3401 HILLVIEW AVE,PALO ALTO,,85,CA,,94304,US,37.401647,-122.145208,2 - STREET/PARCEL/BUILDING,RMS,,,26270000,0,20621080,0,365,USD,1,0,AIR,153,153,AIR,315,2008,2,0,SQFT,0,M,,0,,,,,,,Santa Clara,,,0,SQFT,,-999,H,0,-999,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,,-999,,-999,,0,0,0,0,0,,0,0,0,0,0,0,0,PES,N,0,0,0,0,1,1,N,0,0,0,0,N,0,N,0,0,N,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490_490,490_490_7359,7359,,7359,1,0,01/01/2022,31/12/2022,3423 HILLVIEW AVE,PALO ALTO,,85,CA,,94304,US,37.39875,-122.14411,2 - STREET/PARCEL/BUILDING,RMS,,,10460000,0,1132440,0,365,USD,1,0,AIR,154,154,AIR,315,1970,2,0,SQFT,0,M,,0,,,,,,,Santa Clara,,,0,SQFT,,-999,H,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,,-999,,-999,,0,0,0,0,0,,0,0,0,0,0,0,0,PES,N,0,0,0,0,1,1,N,0,0,0,0,N,0,N,0,0,N,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490_490,490_490_7360,7360,,7360,1,0,01/01/2022,31/12/2022,3425 HILLVIEW AVE,PALO ALTO,,85,CA,,94304,US,37.39839,-122.14394,2 - STREET/PARCEL/BUILDING,RMS,,,33795000,0,16292430,0,365,USD,1,0,AIR,154,154,AIR,315,1965,3,0,SQFT,0,M,,0,,,,,,,Santa Clara,,,0,SQFT,,-999,H,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,,-999,,-999,,0,0,0,0,0,,0,0,0,0,0,0,0,PES,N,0,0,0,0,1,1,N,0,0,0,0,N,0,N,0,0,N,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490_490,490_490_7361,7361,,7361,1,0,01/01/2022,31/12/2022,3421 HILLVIEW AVENUE,PALO ALTO,,85,CA,,94304,US,37.39956,-122.143851,2 - STREET/PARCEL/BUILDING,RMS,,,25000000,0,12389283,0,365,USD,1,0,AIR,153,153,AIR,315,2017,2,0,SQFT,0,M,,0,,,,,,,Santa Clara,,,0,SQFT,,-999,H,0,-999,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,,-999,,-999,,0,0,0,0,0,,0,0,0,0,0,0,0,PES,N,0,0,0,0,1,1,N,0,0,0,0,N,0,N,0,0,N,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490_490,490_490_7362,7362,,7362,1,0,01/01/2022,31/12/2022,3429 HILLVEW AVE,PALO ALTO,,85,CA,,94304,US,37.39798,-122.14379,2 - STREET/PARCEL/BUILDING,RMS,,,18610000,0,2232540,0,365,USD,1,0,AIR,154,154,AIR,315,1970,2,0,SQFT,0,M,,0,,,,,,,Santa Clara,,,0,SQFT,,-999,H,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,,-999,,-999,,0,0,0,0,0,,0,0,0,0,0,0,0,PES,N,0,0,0,0,1,1,N,0,0,0,0,N,0,N,0,0,N,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490_490,490_490_7363,7363,,7363,1,0,01/01/2022,31/12/2022,3431 HILLVIEW AVE,PALO ALTO,,85,CA,,94304,US,37.398023,-122.142584,2 - STREET/PARCEL/BUILDING,RMS,,,16896000,0,72338444,0,365,USD,1,0,AIR,135,135,AIR,315,1969,2,0,SQFT,0,M,,0,,,,,,,Santa Clara,,,0,SQFT,,-999,H,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,,-999,,-999,,0,0,0,0,0,,0,0,0,0,0,0,0,PES,N,0,0,0,0,1,1,N,0,0,0,0,N,0,N,0,0,N,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490_490,490_490_7364,7364,,7364,1,0,01/01/2022,31/12/2022,3431 HILLVIEW AVE,PALO ALTO,,85,CA,,94304,US,37.398023,-122.142584,2 - STREET/PARCEL/BUILDING,RMS,,,0,0,4758500,0,365,USD,1,0,AIR,154,154,AIR,315,1970,3,0,SQFT,0,M,,0,,,,,,,Santa Clara,,,0,SQFT,,-999,H,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,,-999,,-999,,0,0,0,0,0,,0,0,0,0,0,0,0,PES,N,0,0,0,0,1,1,N,0,0,0,0,N,0,N,0,0,N,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490_490,490_490_7365,7365,,7365,1,0,01/01/2022,31/12/2022,900 ARASTRADERO,PALO ALTO,,85,CA,,94304,US,37.39676,-122.13959,2 - STREET/PARCEL/BUILDING,RMS,,,6884000,0,294376,0,365,USD,1,0,AIR,117,117,AIR,315,2009,2,0,SQFT,0,M,,0,,,,,,,Santa Clara,,,0,SQFT,,-999,H,0,-999,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,,-999,,-999,,0,0,0,0,0,,0,0,0,0,0,0,0,PES,N,0,0,0,0,1,1,N,0,0,0,0,N,0,N,0,0,N,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490_490,490_490_7366,7366,,7366,1,0,01/01/2022,31/12/2022,900 ARASTRADERO,PALO ALTO,,85,CA,,94304,US,37.39676,-122.13959,2 - STREET/PARCEL/BUILDING,RMS,,,27958000,0,391412,0,365,USD,1,0,AIR,134,134,AIR,318,2012,2,0,SQFT,0,M,,0,,,,,,,Santa Clara,,,0,SQFT,,-999,H,0,-999,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,,-999,,-999,,0,0,0,0,0,,0,0,0,0,0,0,0,PES,N,0,0,0,0,1,1,N,0,0,0,0,N,0,N,0,0,N,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490_490,490_490_7367,7367,,7367,1,0,01/01/2022,31/12/2022,900 ARASTRADERO,PALO ALTO,,85,CA,,94304,US,37.39676,-122.13959,2 - STREET/PARCEL/BUILDING,RMS,,,269000,0,46766,0,365,USD,1,0,AIR,101,101,AIR,315,1975,1,0,SQFT,0,M,,0,,,,,,,Santa Clara,,,0,SQFT,,-999,H,0,-999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,-999,,-999,,-999,,0,0,0,0,0,,0,0,0,0,0,0,0,PES,N,0,0,0,0,1,1,N,0,0,0,0,N,0,N,0,0,N,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490_490,490_490_7368,7368,,7368,1,0,01/01/2022,31/12/2022,908 ARASTRADERO,PALO ALTO,,85,CA,,94304,US,37.39658,-122.13995,2 - STREET/PARCEL/BUILDING,RMS,,,18000000,0,7874075,0,365,USD,1,0,AIR,153,153,AIR,315,2017,2,0,SQFT,0,M,,0,,,,,,,Santa Clara,,,0,SQFT,,-999,H,0,-999,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,,-999,,-999,,0,0,0,0,0,,0,0,0,0,0,0,0,PES,N,0,0,0,0,1,1,N,0,0,0,0,N,0,N,0,0,N,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490_490,490_490_7369,7369,,7369,1,0,01/01/2022,31/12/2022,900 ARASTRADERO,PALO ALTO,,85,CA,,94304,US,37.39676,-122.13959,2 - STREET/PARCEL/BUILDING,RMS,,,9350000,0,130900,0,365,USD,1,0,AIR,134,134,AIR,318,2007,1,0,SQFT,0,M,,0,,,,,,,Santa Clara,,,0,SQFT,,-999,H,0,-999,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,-999,,-999,,-999,,0,0,0,0,0,,0,0,0,0,0,0,0,PES,N,0,0,0,0,1,1,N,0,0,0,0,N,0,N,0,0,N,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490_490,490_490_7370,7370,,7370,1,0,01/01/2022,31/12/2022,900 ARASTRADERO,PALO ALTO,,85,CA,,94304,US,37.39676,-122.13959,2 - STREET/PARCEL/BUILDING,RMS,,,23926000,0,904664,0,365,USD,1,0,AIR,153,153,AIR,315,2011,2,0,SQFT,0,M,,0,,,,,,,Santa Clara,,,0,SQFT,,-999,H,0,-999,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,,-999,,-999,,0,0,0,0,0,,0,0,0,0,0,0,0,PES,N,0,0,0,0,1,1,N,0,0,0,0,N,0,N,0,0,N,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490_490,490_490_7371,7371,,7371,1,0,01/01/2022,31/12/2022,900 ARASTRADERO,PALO ALTO,,85,CA,,94304,US,37.39676,-122.13959,2 - STREET/PARCEL/BUILDING,RMS,,,56953000,0,5444242,0,365,USD,1,0,AIR,154,154,AIR,315,1970,3,0,SQFT,0,M,,0,,,,,,,Santa Clara,,,0,SQFT,,-999,H,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,,-999,,-999,,0,0,0,0,0,,0,0,0,0,0,0,0,PES,N,0,0,0,0,1,1,N,0,0,0,0,N,0,N,0,0,N,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490_490,490_490_7372,7372,,7372,1,0,01/01/2022,31/12/2022,900 ARASTRADERO,PALO ALTO,,85,CA,,94304,US,37.39676,-122.13959,2 - STREET/PARCEL/BUILDING,RMS,,,12510000,0,175140,0,365,USD,1,0,AIR,134,134,AIR,318,2011,1,0,SQFT,0,M,,0,,,,,,,Santa Clara,,,0,SQFT,,-999,H,0,-999,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,-999,,-999,,-999,,0,0,0,0,0,,0,0,0,0,0,0,0,PES,N,0,0,0,0,1,1,N,0,0,0,0,N,0,N,0,0,N,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490_490,490_490_7373,7373,,7373,1,0,01/01/2022,31/12/2022,900 ARASTRADERO,PALO ALTO,,85,CA,,94304,US,37.39676,-122.13959,2 - STREET/PARCEL/BUILDING,RMS,,,64390000,0,6110360,0,365,USD,1,0,AIR,135,135,AIR,315,1969,2,0,SQFT,0,M,,0,,,,,,,Santa Clara,,,0,SQFT,,-999,H,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,,-999,,-999,,0,0,0,0,0,,0,0,0,0,0,0,0,PES,N,0,0,0,0,1,1,N,0,0,0,0,N,0,N,0,0,N,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490_490,490_490_7374,7374,,7374,1,0,01/01/2022,31/12/2022,900 ARASTRADERO,PALO ALTO,,85,CA,,94304,US,37.39676,-122.13959,2 - STREET/PARCEL/BUILDING,RMS,,,5287000,0,255018,0,365,USD,1,0,AIR,153,153,AIR,315,2011,2,0,SQFT,0,M,,0,,,,,,,Santa Clara,,,0,SQFT,,-999,H,0,-999,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,,-999,,-999,,0,0,0,0,0,,0,0,0,0,0,0,0,PES,N,0,0,0,0,1,1,N,0,0,0,0,N,0,N,0,0,N,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490_490,490_490_7375,7375,,7375,1,0,01/01/2022,31/12/2022,900 ARASTRADERO,PALO ALTO,,85,CA,,94304,US,37.39676,-122.13959,2 - STREET/PARCEL/BUILDING,RMS,,,24384000,0,2141176,0,365,USD,1,0,AIR,153,153,AIR,315,2011,2,0,SQFT,0,M,,0,,,,,,,Santa Clara,,,0,SQFT,,-999,H,0,-999,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,,-999,,-999,,0,0,0,0,0,,0,0,0,0,0,0,0,PES,N,0,0,0,0,1,1,N,0,0,0,0,N,0,N,0,0,N,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490_490,490_490_7376,7376,,7376,1,0,01/01/2022,31/12/2022,900 ARASTRADERO,PALO ALTO,,85,CA,,94304,US,37.39676,-122.13959,2 - STREET/PARCEL/BUILDING,RMS,,,24384000,0,738376,0,365,USD,1,0,AIR,153,153,AIR,315,2011,2,0,SQFT,0,M,,0,,,,,,,Santa Clara,,,0,SQFT,,-999,H,0,-999,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,,-999,,-999,,0,0,0,0,0,,0,0,0,0,0,0,0,PES,N,0,0,0,0,1,1,N,0,0,0,0,N,0,N,0,0,N,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490_490,490_490_7377,7377,,7377,1,0,01/01/2022,31/12/2022,900 ARASTRADERO,PALO ALTO,,85,CA,,94304,US,37.39676,-122.13959,2 - STREET/PARCEL/BUILDING,RMS,,,22175000,0,310450,0,365,USD,1,0,AIR,134,134,AIR,318,2011,2,0,SQFT,0,M,,0,,,,,,,Santa Clara,,,0,SQFT,,-999,H,0,-999,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,,-999,,-999,,0,0,0,0,0,,0,0,0,0,0,0,0,PES,N,0,0,0,0,1,1,N,0,0,0,0,N,0,N,0,0,N,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514_514,514_514_7903,7903,,7903,1,0,01/01/2022,31/12/2022,9210 SKY PARK CT,SAN DIEGO,,73,CA,,92123,US,32.815254,-117.127957,2 - STREET/PARCEL/BUILDING,RMS,,,6930175,0,0,750746,365,USD,1,0,AIR,154,154,AIR,315,1983,2,39601,SQFT,0,M,,0,,,,,,,San Diego,,,0,SQFT,,-999,H,0,-999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,-999,,-999,,-999,,0,0,0,0,0,,0,0,0,0,0,0,0,PES,N,0,0,0,0,1,1,C,0.05,0,0,0.05,N,0,N,0,0,N,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514_514,514_514_7904,7904,,7904,1,0,01/01/2022,31/12/2022,9265 SKY PARK CT,SAN DIEGO,,73,CA,,92123,US,32.814298,-117.127114,2 - STREET/PARCEL/BUILDING,RMS,,,7665700,0,0,781661,365,USD,1,0,AIR,154,154,AIR,315,1983,2,43804,SQFT,0,M,,0,,,,,,,San Diego,,,0,SQFT,,-999,H,0,-999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,-999,,-999,,-999,,0,0,0,0,0,,0,0,0,0,0,0,0,PES,N,0,0,0,0,1,1,C,0.05,0,0,0.05,N,0,N,0,0,N,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
