UDF1,ContractID,UDF3,LayerID,LOB,InceptionDate,ExpirationDate,Perils,DedType,DedAmt1,DedAmt2,LimitType,Limit1,Limit2,AttachmentAmt,Premium,Currency,InsuredName,SubLimitArea,SubLimitOcc,SubLimitPart,SubLimitLimitType,SubLimitDedType,SubLimitDedAmt1,SubLimitDedAmt2
35347683,132053,35347683,198715,SmComml,06/07/2021,06/07/2022,PWA,N,0,0,B,2981950,0,0,0,USD,SmComml,,,,,,,
35347728,132054,35347728,184042,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,1267480,0,0,0,USD,SmComml,,,,,,,
35347740,132055,35347740,189686,SmComml,12/16/2020,12/16/2021,PWA,N,0,0,B,207650,0,0,0,USD,SmComml,,,,,,,
35347876,132056,35347876,189687,SmComml,04/15/2021,04/15/2022,PWA,N,0,0,B,62063,0,0,0,USD,SmComml,,,,,,,
35347889,132057,35347889,198716,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,4311112,0,0,0,USD,SmComml,,,,,,,
35347913,132058,35347913,184043,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,8916288,0,0,0,USD,SmComml,,,,,,,
35347915,132059,35347915,189688,SmComml,09/20/2020,09/20/2021,PWA,N,0,0,B,3776826,0,0,0,USD,SmComml,,,,,,,
35347924,132060,35347924,198717,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,3970715,0,0,0,USD,SmComml,,,,,,,
35347925,132061,35347925,184044,SmComml,01/25/2021,01/25/2022,PWA,N,0,0,B,111000,0,0,0,USD,SmComml,,,,,,,
35347927,132062,35347927,198718,SmComml,12/01/2020,12/01/2021,PWA,N,0,0,B,6499605,0,0,0,USD,SmComml,,,,,,,
35348020,132063,35348020,184045,SmComml,09/21/2020,09/21/2021,PWA,N,0,0,B,4748474,0,0,0,USD,SmComml,,,,,,,
35348062,132064,35348062,198719,SmComml,01/23/2021,01/23/2022,PWA,N,0,0,B,8280979,0,0,0,USD,SmComml,,,,,,,
35348064,132065,35348064,189689,SmComml,02/05/2021,02/05/2022,PWA,N,0,0,B,1686666,0,0,0,USD,SmComml,,,,,,,
35348278,132066,35348278,189690,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,20938842,0,0,0,USD,SmComml,,,,,,,
35348280,111733,35348280_WS,162516,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,20896050,0,0,0,USD,SmComml,,,,,,,
35348280,132067,35348280,189691,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,51350000,0,0,0,USD,SmComml,,,,,,,
35348309,132068,35348309,184046,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,3009856,0,0,0,USD,SmComml,,,,,,,
35348350,132069,35348350,184047,SmComml,03/15/2021,03/15/2022,PWA,N,0,0,B,3900000,0,0,0,USD,SmComml,,,,,,,
35348390,111734,35348390_WS,162227,SmComml,12/16/2020,12/16/2021,PWA,N,0,0,B,39500000,0,0,0,USD,SmComml,,,,,,,
35348390,132070,35348390,184048,SmComml,12/16/2020,12/16/2021,PWA,N,0,0,B,55700000,0,0,0,USD,SmComml,,,,,,,
35348435,132071,35348435,184049,SmComml,09/01/2020,09/01/2021,PWA,N,0,0,B,56840000,0,0,0,USD,SmComml,,,,,,,
35348488,132072,35348488,198720,SmComml,08/29/2020,08/29/2021,PWA,N,0,0,B,2147450,0,0,0,USD,SmComml,,,,,,,
35348505,132073,35348505,198721,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,59750000,0,0,0,USD,SmComml,,,,,,,
35348550,132074,35348550,189692,SmComml,03/03/2021,03/03/2022,PWA,N,0,0,B,412417,0,0,0,USD,SmComml,,,,,,,
35348590,132075,35348590,198722,SmComml,08/01/2020,08/01/2021,PWA,N,0,0,B,79995,0,0,0,USD,SmComml,,,,,,,
35348596,132076,35348596,189693,SmComml,09/03/2020,09/03/2021,PWA,N,0,0,B,153713,0,0,0,USD,SmComml,,,,,,,
35348606,132077,35348606,184050,SmComml,09/15/2020,09/15/2021,PWA,N,0,0,B,8706115,0,0,0,USD,SmComml,,,,,,,
35348648,132078,35348648,198723,SmComml,02/07/2021,02/07/2022,PWA,N,0,0,B,288197,0,0,0,USD,SmComml,,,,,,,
35348656,132079,35348656,184051,SmComml,06/01/2021,06/01/2022,PWA,N,0,0,B,19617901,0,0,0,USD,SmComml,,,,,,,
35348679,111735,35348679_WS,162941,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,46396401,0,0,0,USD,SmComml,,,,,,,
35348679,132080,35348679,184052,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,90102584,0,0,0,USD,SmComml,,,,,,,
35348683,132081,35348683,184053,SmComml,07/31/2020,07/31/2021,PWA,N,0,0,B,119913426,0,0,0,USD,SmComml,,,,,,,
35348686,132082,35348686,189694,SmComml,08/07/2020,08/07/2021,PWA,N,0,0,B,17786615,0,0,0,USD,SmComml,,,,,,,
35348706,132083,35348706,184054,SmComml,03/19/2021,03/19/2022,PWA,N,0,0,B,13522729,0,0,0,USD,SmComml,,,,,,,
35348716,132084,35348716,189695,SmComml,09/01/2020,09/01/2021,PWA,N,0,0,B,400000,0,0,0,USD,SmComml,,,,,,,
35348755,132085,35348755,189696,SmComml,10/15/2020,10/15/2021,PWA,N,0,0,B,57757569,0,0,0,USD,SmComml,,,,,,,
35348802,132086,35348802,198724,SmComml,01/13/2021,01/13/2022,PWA,N,0,0,B,1546600,0,0,0,USD,SmComml,,,,,,,
35348846,132087,35348846,184055,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,11090000,0,0,0,USD,SmComml,,,,,,,
35348850,132088,35348850,189697,SmComml,01/02/2021,01/02/2022,PWA,N,0,0,B,10421757,0,0,0,USD,SmComml,,,,,,,
35348894,132089,35348894,189698,SmComml,12/31/2020,12/31/2021,PWA,N,0,0,B,850000,0,0,0,USD,SmComml,,,,,,,
35348923,111736,35348923_WS,162848,SmComml,10/30/2020,10/30/2021,PWA,N,0,0,B,2095000,0,0,0,USD,SmComml,,,,,,,
35348923,132090,35348923,189699,SmComml,10/30/2020,10/30/2021,PWA,N,0,0,B,47048642,0,0,0,USD,SmComml,,,,,,,
35348944,132091,35348944,189700,SmComml,09/12/2020,09/12/2021,PWA,N,0,0,B,15360000,0,0,0,USD,SmComml,,,,,,,
35348965,111737,35348965_WS,162066,SmComml,12/31/2020,12/31/2021,PWA,N,0,0,B,225000000,0,0,0,USD,SmComml,,,,,,,
35348965,132092,35348965,189701,SmComml,12/31/2020,12/31/2021,PWA,N,0,0,B,225000000,0,0,0,USD,SmComml,,,,,,,
35348983,132093,35348983,184056,SmComml,09/01/2020,09/01/2021,PWA,N,0,0,B,1271995,0,0,0,USD,SmComml,,,,,,,
35348984,132094,35348984,189702,SmComml,07/30/2020,07/30/2021,PWA,N,0,0,B,50228239,0,0,0,USD,SmComml,,,,,,,
35349043,132095,35349043,184057,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,28777402,0,0,0,USD,SmComml,,,,,,,
35349442,132096,35349442,189703,SmComml,08/22/2020,08/22/2021,PWA,N,0,0,B,1352836,0,0,0,USD,SmComml,,,,,,,
35349461,132097,35349461,189704,SmComml,11/20/2020,11/20/2021,PWA,N,0,0,B,8892000,0,0,0,USD,SmComml,,,,,,,
35349462,132098,35349462,198725,SmComml,12/03/2020,12/03/2021,PWA,N,0,0,B,2292360,0,0,0,USD,SmComml,,,,,,,
35349498,132099,35349498,189705,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,4897106,0,0,0,USD,SmComml,,,,,,,
35349511,132100,35349511,184058,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,18493158,0,0,0,USD,SmComml,,,,,,,
35349513,132101,35349513,184059,SmComml,04/30/2021,04/30/2022,PWA,N,0,0,B,1610202,0,0,0,USD,SmComml,,,,,,,
35349532,132102,35349532,189706,SmComml,09/01/2020,09/01/2021,PWA,N,0,0,B,1435819,0,0,0,USD,SmComml,,,,,,,
35349670,132103,35349670,189707,SmComml,04/01/2021,04/01/2022,PWA,N,0,0,B,31600000,0,0,0,USD,SmComml,,,,,,,
35349717,132104,35349717,198726,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,355000,0,0,0,USD,SmComml,,,,,,,
35349864,132105,35349864,189708,SmComml,12/31/2020,12/31/2021,PWA,N,0,0,B,1294854,0,0,0,USD,SmComml,,,,,,,
35349892,132106,35349892,184060,SmComml,12/31/2020,10/31/2021,PWA,N,0,0,B,13838083,0,0,0,USD,SmComml,,,,,,,
35349969,132107,35349969,198727,SmComml,08/01/2020,08/01/2021,PWA,N,0,0,B,10406788,0,0,0,USD,SmComml,,,,,,,
35349996,132108,35349996,189709,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,16485236,0,0,0,USD,SmComml,,,,,,,
35349999,132109,35349999,189710,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,5216718,0,0,0,USD,SmComml,,,,,,,
35350001,132110,35350001,184061,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,15821848,0,0,0,USD,SmComml,,,,,,,
35350146,132111,35350146,184062,SmComml,02/12/2021,02/12/2022,PWA,N,0,0,B,3030600,0,0,0,USD,SmComml,,,,,,,
35350168,132112,35350168,198728,SmComml,04/03/2021,04/03/2022,PWA,N,0,0,B,4870005,0,0,0,USD,SmComml,,,,,,,
35350288,132113,35350288,184063,SmComml,12/31/2020,12/31/2021,PWA,N,0,0,B,24258888,0,0,0,USD,SmComml,,,,,,,
35350401,132114,35350401,184064,SmComml,09/05/2020,09/05/2021,PWA,N,0,0,B,28015550,0,0,0,USD,SmComml,,,,,,,
35350413,132115,35350413,189711,SmComml,09/30/2020,09/30/2021,PWA,N,0,0,B,30771554,0,0,0,USD,SmComml,,,,,,,
35350452,132116,35350452,198729,SmComml,12/08/2020,12/08/2021,PWA,N,0,0,B,3551182,0,0,0,USD,SmComml,,,,,,,
35350466,132117,35350466,184065,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,111630800,0,0,0,USD,SmComml,,,,,,,
35350514,132118,35350514,184066,SmComml,02/01/2021,02/01/2022,PWA,N,0,0,B,623643545,0,0,0,USD,SmComml,,,,,,,
35350566,132119,35350566,198730,SmComml,03/25/2021,03/25/2022,PWA,N,0,0,B,181102,0,0,0,USD,SmComml,,,,,,,
35350608,132120,35350608,184067,SmComml,05/28/2021,05/28/2022,PWA,N,0,0,B,5139316,0,0,0,USD,SmComml,,,,,,,
35350655,132121,35350655,198731,SmComml,01/13/2021,01/13/2022,PWA,N,0,0,B,2418422,0,0,0,USD,SmComml,,,,,,,
35350661,132122,35350661,189712,SmComml,02/01/2021,02/01/2022,PWA,N,0,0,B,172500,0,0,0,USD,SmComml,,,,,,,
35350708,132123,35350708,189713,SmComml,09/30/2020,09/30/2021,PWA,N,0,0,B,5446294,0,0,0,USD,SmComml,,,,,,,
35350720,132124,35350720,198732,SmComml,11/15/2020,11/15/2021,PWA,N,0,0,B,7795231,0,0,0,USD,SmComml,,,,,,,
35351027,132125,35351027,189714,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,7738500,0,0,0,USD,SmComml,,,,,,,
35351271,132126,35351271,198733,SmComml,11/26/2020,11/26/2021,PWA,N,0,0,B,689800,0,0,0,USD,SmComml,,,,,,,
35351362,132127,35351362,189715,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,45336628,0,0,0,USD,SmComml,,,,,,,
35351387,132128,35351387,189716,SmComml,04/01/2021,04/01/2022,PWA,N,0,0,B,1100000000,0,0,0,USD,SmComml,,,,,,,
35351694,132129,35351694,198734,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,11111,0,0,0,USD,SmComml,,,,,,,
35351695,132130,35351695,198735,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,2222,0,0,0,USD,SmComml,,,,,,,
35351700,132131,35351700,189717,SmComml,12/31/2020,12/31/2021,PWA,N,0,0,B,19333,0,0,0,USD,SmComml,,,,,,,
35351709,132132,35351709,184068,SmComml,10/12/2020,10/12/2021,PWA,N,0,0,B,1330548,0,0,0,USD,SmComml,,,,,,,
35351711,132133,35351711,189718,SmComml,10/17/2020,10/17/2021,PWA,N,0,0,B,12611,0,0,0,USD,SmComml,,,,,,,
35351713,132134,35351713,184069,SmComml,10/05/2020,10/05/2021,PWA,N,0,0,B,2931889,0,0,0,USD,SmComml,,,,,,,
35351715,132135,35351715,198736,SmComml,10/23/2020,10/23/2021,PWA,N,0,0,B,71445,0,0,0,USD,SmComml,,,,,,,
35351716,132136,35351716,189719,SmComml,10/22/2020,10/22/2021,PWA,N,0,0,B,7700,0,0,0,USD,SmComml,,,,,,,
35351721,132137,35351721,184070,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,437899,0,0,0,USD,SmComml,,,,,,,
35351723,132138,35351723,189720,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,22056,0,0,0,USD,SmComml,,,,,,,
35351724,132139,35351724,198737,SmComml,10/05/2020,10/05/2021,PWA,N,0,0,B,369021,0,0,0,USD,SmComml,,,,,,,
35351727,132140,35351727,198738,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,757606,0,0,0,USD,SmComml,,,,,,,
35351728,132141,35351728,189721,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,8922,0,0,0,USD,SmComml,,,,,,,
35351729,132142,35351729,198739,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,13333,0,0,0,USD,SmComml,,,,,,,
35351730,132143,35351730,198740,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,530000,0,0,0,USD,SmComml,,,,,,,
35351731,132144,35351731,198741,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,333334,0,0,0,USD,SmComml,,,,,,,
35351736,132145,35351736,198742,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,11111,0,0,0,USD,SmComml,,,,,,,
35351738,132146,35351738,198743,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,177778,0,0,0,USD,SmComml,,,,,,,
35351739,132147,35351739,184071,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,318000,0,0,0,USD,SmComml,,,,,,,
35351744,132148,35351744,198744,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,1228666,0,0,0,USD,SmComml,,,,,,,
35351745,132149,35351745,184072,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,853889,0,0,0,USD,SmComml,,,,,,,
35351752,132150,35351752,189722,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,73422,0,0,0,USD,SmComml,,,,,,,
35351755,132151,35351755,198745,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,111111,0,0,0,USD,SmComml,,,,,,,
35351756,132152,35351756,189723,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,21111,0,0,0,USD,SmComml,,,,,,,
35351757,132153,35351757,198746,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,194444,0,0,0,USD,SmComml,,,,,,,
35351758,132154,35351758,184073,SmComml,12/31/2020,12/31/2021,PWA,N,0,0,B,1587259,0,0,0,USD,SmComml,,,,,,,
35351759,132155,35351759,198747,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,10667,0,0,0,USD,SmComml,,,,,,,
35351760,132156,35351760,189724,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,63444,0,0,0,USD,SmComml,,,,,,,
35351769,132157,35351769,198748,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,1018223,0,0,0,USD,SmComml,,,,,,,
35351773,132158,35351773,198749,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,111111,0,0,0,USD,SmComml,,,,,,,
35351774,132159,35351774,189725,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,866666,0,0,0,USD,SmComml,,,,,,,
35351777,132160,35351777,189726,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,2111,0,0,0,USD,SmComml,,,,,,,
35351779,132161,35351779,198750,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,4778,0,0,0,USD,SmComml,,,,,,,
35351780,132162,35351780,198751,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,66668,0,0,0,USD,SmComml,,,,,,,
35351781,132163,35351781,184074,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,1038611,0,0,0,USD,SmComml,,,,,,,
35351782,132164,35351782,184075,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,101056,0,0,0,USD,SmComml,,,,,,,
35351783,132165,35351783,198752,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,166667,0,0,0,USD,SmComml,,,,,,,
35351785,132166,35351785,184076,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,854556,0,0,0,USD,SmComml,,,,,,,
35351786,132167,35351786,184077,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,1829466,0,0,0,USD,SmComml,,,,,,,
35351791,132168,35351791,189727,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,21667,0,0,0,USD,SmComml,,,,,,,
35351793,132169,35351793,184078,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,1909443,0,0,0,USD,SmComml,,,,,,,
35351794,132170,35351794,198753,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,11111,0,0,0,USD,SmComml,,,,,,,
35351795,132171,35351795,198754,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,55555,0,0,0,USD,SmComml,,,,,,,
35351796,132172,35351796,198755,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,173445,0,0,0,USD,SmComml,,,,,,,
35351797,132173,35351797,189728,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,4856,0,0,0,USD,SmComml,,,,,,,
35351798,132174,35351798,184079,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,613111,0,0,0,USD,SmComml,,,,,,,
35351801,132175,35351801,184080,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,1010723,0,0,0,USD,SmComml,,,,,,,
35351807,132176,35351807,184081,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,45555,0,0,0,USD,SmComml,,,,,,,
35351808,132177,35351808,184082,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,1522554,0,0,0,USD,SmComml,,,,,,,
35351810,132178,35351810,198756,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,25667,0,0,0,USD,SmComml,,,,,,,
35351811,132179,35351811,198757,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,48778,0,0,0,USD,SmComml,,,,,,,
35351816,132180,35351816,198758,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,205558,0,0,0,USD,SmComml,,,,,,,
35351817,132181,35351817,198759,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,533333,0,0,0,USD,SmComml,,,,,,,
35351819,132182,35351819,198760,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,24444,0,0,0,USD,SmComml,,,,,,,
35351820,132183,35351820,189729,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,26667,0,0,0,USD,SmComml,,,,,,,
35351821,132184,35351821,198761,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,2500,0,0,0,USD,SmComml,,,,,,,
35351825,181140,35351825,234732,SmComml,10/31/2019,09/30/2021,PWA,N,0,0,B,188889,0,0,0,USD,SmComml,,,,,,,
35351826,132185,35351826,184083,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,40890,0,0,0,USD,SmComml,,,,,,,
35351828,132186,35351828,198762,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,11111,0,0,0,USD,SmComml,,,,,,,
35351829,132187,35351829,184084,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,1063356,0,0,0,USD,SmComml,,,,,,,
35351830,132188,35351830,198763,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,500000,0,0,0,USD,SmComml,,,,,,,
35351841,132189,35351841,198764,SmComml,11/30/2020,11/30/2021,PWA,N,0,0,B,6222,0,0,0,USD,SmComml,,,,,,,
35351844,132190,35351844,198765,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,1248229,0,0,0,USD,SmComml,,,,,,,
35351846,132191,35351846,189730,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,12889,0,0,0,USD,SmComml,,,,,,,
35351848,132192,35351848,184085,SmComml,12/31/2020,12/31/2021,PWA,N,0,0,B,308888,0,0,0,USD,SmComml,,,,,,,
35351849,132193,35351849,184086,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,239201,0,0,0,USD,SmComml,,,,,,,
35351852,132194,35351852,198766,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,677778,0,0,0,USD,SmComml,,,,,,,
35351858,132195,35351858,184087,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,6919525,0,0,0,USD,SmComml,,,,,,,
35351859,132196,35351859,184088,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,473556,0,0,0,USD,SmComml,,,,,,,
35351860,132197,35351860,184089,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,382777,0,0,0,USD,SmComml,,,,,,,
35351861,132198,35351861,198767,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,246666,0,0,0,USD,SmComml,,,,,,,
35351864,132199,35351864,189731,SmComml,11/17/2020,11/17/2021,PWA,N,0,0,B,41667,0,0,0,USD,SmComml,,,,,,,
35351865,132200,35351865,198768,SmComml,11/17/2020,11/17/2021,PWA,N,0,0,B,3333,0,0,0,USD,SmComml,,,,,,,
35351875,132201,35351875,198769,SmComml,12/01/2020,12/01/2021,PWA,N,0,0,B,794034,0,0,0,USD,SmComml,,,,,,,
35351889,132202,35351889,198770,SmComml,12/01/2020,12/01/2021,PWA,N,0,0,B,508888,0,0,0,USD,SmComml,,,,,,,
35351892,132203,35351892,198771,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,233333,0,0,0,USD,SmComml,,,,,,,
35351893,132204,35351893,189732,SmComml,12/01/2020,12/01/2021,PWA,N,0,0,B,24222,0,0,0,USD,SmComml,,,,,,,
35351894,132205,35351894,184090,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,54134,0,0,0,USD,SmComml,,,,,,,
35351897,132206,35351897,198772,SmComml,12/01/2020,12/01/2021,PWA,N,0,0,B,21667,0,0,0,USD,SmComml,,,,,,,
35351904,132207,35351904,198773,SmComml,10/05/2020,10/05/2021,PWA,N,0,0,B,629278,0,0,0,USD,SmComml,,,,,,,
35351906,132208,35351906,189733,SmComml,12/01/2020,12/01/2021,PWA,N,0,0,B,339166,0,0,0,USD,SmComml,,,,,,,
35351910,132209,35351910,198774,SmComml,12/01/2020,12/01/2021,PWA,N,0,0,B,2131667,0,0,0,USD,SmComml,,,,,,,
35351911,132210,35351911,198775,SmComml,12/01/2020,12/01/2021,PWA,N,0,0,B,288889,0,0,0,USD,SmComml,,,,,,,
35351914,132211,35351914,189734,SmComml,12/01/2020,12/01/2021,PWA,N,0,0,B,28389,0,0,0,USD,SmComml,,,,,,,
35351915,132212,35351915,198776,SmComml,12/01/2020,12/01/2021,PWA,N,0,0,B,8556,0,0,0,USD,SmComml,,,,,,,
35351917,132213,35351917,184091,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,960002,0,0,0,USD,SmComml,,,,,,,
35351918,132214,35351918,184092,SmComml,12/01/2020,12/01/2021,PWA,N,0,0,B,1303722,0,0,0,USD,SmComml,,,,,,,
35351919,132215,35351919,198777,SmComml,12/01/2020,12/01/2021,PWA,N,0,0,B,11111,0,0,0,USD,SmComml,,,,,,,
35351922,132216,35351922,189735,SmComml,12/01/2020,12/01/2021,PWA,N,0,0,B,47222,0,0,0,USD,SmComml,,,,,,,
35351926,132217,35351926,184093,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,1509779,0,0,0,USD,SmComml,,,,,,,
35351927,132218,35351927,184094,SmComml,12/01/2020,12/01/2021,PWA,N,0,0,B,309445,0,0,0,USD,SmComml,,,,,,,
35351930,132219,35351930,184095,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,1791166,0,0,0,USD,SmComml,,,,,,,
35351932,132220,35351932,184096,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,484232,0,0,0,USD,SmComml,,,,,,,
35351933,132221,35351933,198778,SmComml,12/01/2020,12/01/2021,PWA,N,0,0,B,1621702,0,0,0,USD,SmComml,,,,,,,
35351936,132222,35351936,184097,SmComml,12/01/2020,12/01/2021,PWA,N,0,0,B,371667,0,0,0,USD,SmComml,,,,,,,
35351937,132223,35351937,184098,SmComml,12/01/2020,12/01/2021,PWA,N,0,0,B,268444,0,0,0,USD,SmComml,,,,,,,
35351942,132224,35351942,184099,SmComml,02/01/2021,02/01/2022,PWA,N,0,0,B,363754,0,0,0,USD,SmComml,,,,,,,
35351943,132225,35351943,184100,SmComml,02/01/2021,02/01/2022,PWA,N,0,0,B,115000,0,0,0,USD,SmComml,,,,,,,
35351946,132226,35351946,198779,SmComml,02/16/2021,02/16/2022,PWA,N,0,0,B,594445,0,0,0,USD,SmComml,,,,,,,
35351947,132227,35351947,184101,SmComml,02/01/2021,02/01/2022,PWA,N,0,0,B,190889,0,0,0,USD,SmComml,,,,,,,
35351953,132228,35351953,198780,SmComml,12/01/2020,12/01/2021,PWA,N,0,0,B,430000,0,0,0,USD,SmComml,,,,,,,
35351958,132229,35351958,184102,SmComml,12/01/2020,12/01/2021,PWA,N,0,0,B,32111,0,0,0,USD,SmComml,,,,,,,
35351960,132230,35351960,184103,SmComml,12/01/2020,12/01/2021,PWA,N,0,0,B,399444,0,0,0,USD,SmComml,,,,,,,
35351962,132231,35351962,198781,SmComml,12/01/2020,12/01/2021,PWA,N,0,0,B,56667,0,0,0,USD,SmComml,,,,,,,
35351972,132232,35351972,184104,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,318667,0,0,0,USD,SmComml,,,,,,,
35351973,132233,35351973,189736,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,19167,0,0,0,USD,SmComml,,,,,,,
35351977,132234,35351977,189737,SmComml,01/12/2021,01/12/2022,PWA,N,0,0,B,23111,0,0,0,USD,SmComml,,,,,,,
35351983,132235,35351983,198782,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,35333,0,0,0,USD,SmComml,,,,,,,
35351987,132236,35351987,198783,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,11111,0,0,0,USD,SmComml,,,,,,,
35351988,132237,35351988,198784,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,30556,0,0,0,USD,SmComml,,,,,,,
35351989,132238,35351989,198785,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,1805555,0,0,0,USD,SmComml,,,,,,,
35351991,132239,35351991,198786,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,100000,0,0,0,USD,SmComml,,,,,,,
35351993,132240,35351993,189738,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,96444,0,0,0,USD,SmComml,,,,,,,
35351998,132241,35351998,198787,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,167888,0,0,0,USD,SmComml,,,,,,,
35351999,132242,35351999,184105,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,1764601,0,0,0,USD,SmComml,,,,,,,
35352001,132243,35352001,198788,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,11111,0,0,0,USD,SmComml,,,,,,,
35352002,132244,35352002,198789,SmComml,02/01/2021,02/01/2022,PWA,N,0,0,B,27445,0,0,0,USD,SmComml,,,,,,,
